Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros,Conversion Ratio,Warehouse Name,Warehouse Country,Warehouse City,Road,Rail,Sea,Air,total_dist,Location,Warehouse_Latitude,Warehouse_Longitude,Latitude,Longitude,KG,CO2 Road,CO2 Rail,CO2 Sea,CO2 Air,CO2 Total
2021-06-18,6-2021,3403434,5397843-43,21038686,8,893133-33,100.0,171.71,0.0596,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,5.96,0.16105617408,0.0,0.0,11.902716,12.06377217408
2021-06-18,6-2021,3403434,5397843-43,21038686,10,875708-08,125.0,187.93,0.036,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,4.5,0.12160281599999999,0.0,0.0,8.98695,9.108552816
2021-06-18,6-2021,3403434,5397843-43,21038686,11,8755761-61,175.0,129.68,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,4.2,0.11349596160000003,0.0,0.0,8.387820000000001,8.501315961600001
2021-06-18,6-2021,3403434,5397843-43,21038686,15,8755921-21,125.0,74.81,0.018,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,2.25,0.060801407999999994,0.0,0.0,4.493475,4.554276408
2021-06-18,6-2021,3403434,5397843-43,21038686,16,824755-55,140.0,144.63,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,4.48,0.12106235904000001,0.0,0.0,8.947008,9.06807035904
2021-06-18,6-2021,3403434,5397843-43,21038686,18,8902753-53,200.0,153.9,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,6.4,0.17294622720000002,0.0,0.0,12.781440000000002,12.954386227200002
2021-06-18,6-2021,3403434,5397843-43,21038686,19,897001-01,100.0,186.67,0.04304,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,4.304,0.11630633779200002,0.0,0.0,8.595518400000001,8.711824737792002
2021-06-18,6-2021,3403434,5397843-43,21038686,20,8871562-62,310.0,406.41,0.04395,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,281.488,0,0,951,1232.488,"Barcelona, Spain",48.9575,4.365,41.3851,2.1734,13.624500000000001,0.36817279257600005,0.0,0.0,27.20948895,27.577661742576
2021-06-18,6-2021,3403434,5340672-72,21002150,1,8805374-74,2160.0,1598.4,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,168.04799999999997,1.3340698859519997,0.0,2.17790208,0.0,3.5119719659519997
2021-06-18,6-2021,3403434,5340672-72,21002150,2,8969961-61,1750.0,1890.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,171.92,1.36480823808,0.0,2.2280832,0.0,3.5928914380799997
2021-06-18,6-2021,3403434,5340672-72,21002150,3,9240111-11,6912.0,3421.44,0.0422,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,291.6864,2.3155886555136003,0.0,3.7802557440000006,0.0,6.0958443995136005
2021-06-21,6-2021,3403434,9066250-50,21022334,1,9049263-63,500.0,907.4,0.1067999999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,53.39999999999995,3.422451283199997,0.0,0.6915299999999993,0.0,4.113981283199996
2021-06-21,6-2021,3403434,9066250-50,21022334,2,82902912-12,864.0,1431.39,0.07712,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,66.63167999999999,4.2704808748646395,0.0,0.8628802559999998,0.0,5.133361130864639
2021-06-21,6-2021,3403434,9066250-50,21022334,3,841362-62,1008.0,1485.79,0.18,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,181.44,11.628643461120001,0.0,2.349648,0.0,13.978291461120001
2021-06-21,6-2021,3403434,9066250-50,21022334,4,830865-65,1200.0,2155.44,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,65.71199999999988,4.211537803775992,0.0,0.8509703999999986,0.0,5.062508203775991
2021-06-21,6-2021,3403434,9066250-50,21022334,5,953017-17,1020.0,3536.75,0.075,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,76.5,4.902949872000001,0.0,0.990675,0.0,5.893624872
2021-06-21,6-2021,3403434,9066250-50,21022334,6,8804012-12,648.0,2123.82,0.166,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,107.56800000000001,6.894124337664001,0.0,1.3930056000000002,0.0,8.287129937664002
2021-06-21,6-2021,3403434,9066250-50,21022334,7,9126461-61,500.0,1087.25,0.077,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,38.5,2.467497648,0.0,0.49857500000000005,0.0,2.9660726480000004
2021-06-21,6-2021,3403434,9066250-50,21022334,8,9246621-21,900.0,1429.38,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,82.35,5.2778813328,0.0,1.0664325,0.0,6.344313832799999
2021-06-21,6-2021,3403434,9066250-50,21022334,9,9375091-91,1092.0,2248.86,0.139,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,151.788,9.728221636224001,0.0,1.9656546000000001,0.0,11.693876236224002
2021-06-21,6-2021,3403434,9066250-50,21022334,10,9117372-72,900.0,2385.63,0.185,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,166.5,10.671126192000003,0.0,2.156175,0.0,12.827301192000004
2021-06-21,6-2021,3403434,9066250-50,21022334,11,841360-60,1200.0,1577.52,0.125,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,150.0,9.613627200000002,0.0,1.9425000000000001,0.0,11.556127200000002
2021-06-21,6-2021,3403434,9066250-50,21022334,12,9375141-41,984.0,1615.33,0.109,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,107.256,6.874127993088002,0.0,1.3889652000000001,0.0,8.263093193088002
2021-06-21,6-2021,3403434,9066250-50,21022334,13,8902742-42,800.0,687.28,0.058,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,46.400000000000006,2.9738153472000004,0.0,0.6008800000000001,0.0,3.5746953472000005
2021-06-21,6-2021,3403434,9066250-50,21022334,14,9375161-61,840.0,1920.49,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,122.63999999999999,7.86010159872,0.0,1.588188,0.0,9.44828959872
2021-06-21,6-2021,3403434,9066250-50,21022334,15,8902772-72,925.0,1055.7,0.056,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,51.800000000000004,3.319905926400001,0.0,0.67081,0.0,3.990715926400001
2021-06-21,6-2021,3403434,9066250-50,21022334,16,9291861-61,840.0,2967.97,0.075,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,667.613,0,1295,0,1962.613,"Stockholm, Sweden",48.9575,4.365,59.3346,18.0632,63.0,4.037723424,0.0,0.81585,0.0,4.853573424
2021-06-21,6-2021,3403434,5340672-72,21002241,1,8969961-61,7000.0,7560.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,687.68,5.45923295232,0.0,8.9123328,0.0,14.371565752319999
2021-06-22,6-2021,3403434,5029913-13,21039330,2,950359-59,3600.0,5686.2,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,259.74,7.192188132480001,0.0,0.0,495.2722320000001,502.4644201324801
2021-06-22,6-2021,3403434,5029913-13,21039330,3,830622-22,900.0,1368.09,0.052,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,46.8,1.2958897535999998,0.0,0.0,89.23823999999999,90.53412975359998
2021-06-22,6-2021,3403434,5340669-69,21002161,1,952547-47,3600.0,2772.0,0.0368,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,856.0,0,1154,0,2010.0,"Ålesund, Norway",48.9575,4.365,62.4722,6.1495,132.48,10.886676479999998,0.0,1.5288191999999998,0.0,12.415495679999998
2021-06-22,6-2021,3403434,5340669-69,21002161,2,8949591-91,6000.0,2940.0,0.0474,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,856.0,0,1154,0,2010.0,"Ålesund, Norway",48.9575,4.365,62.4722,6.1495,284.4,23.3708544,0.0,3.281976,0.0,26.6528304
2021-06-24,6-2021,3403434,5029913-13,21039691,1,8128741-41,560.0,1352.68,0.03392,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,18.9952,0.5259761762304,0.0,0.0,36.22004736,36.7460235362304
2021-06-24,6-2021,3403434,5029913-13,21039691,2,1199005728-28,576.0,1242.03,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,31.104,0.861268267008,0.0,0.0,59.30910720000001,60.17037546700801
2021-06-24,6-2021,3403434,5029913-13,21039691,3,802078-78,120.0,151.76,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,2.28,0.06313309056000001,0.0,0.0,4.347504000000001,4.410637090560001
2021-06-24,6-2021,3403434,5029913-13,21039691,4,802077-77,960.0,1214.11,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,18.24,0.5050647244800001,0.0,0.0,34.780032000000006,35.285096724480006
2021-06-24,6-2021,3403434,5029913-13,21039691,5,8803271-71,700.0,460.32,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,16.8,0.4651911936000001,0.0,0.0,32.034240000000004,32.4994311936
2021-06-24,6-2021,3403434,5029913-13,21039691,6,875710-10,700.0,579.88,0.017,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,11.9,0.32951042880000003,0.0,0.0,22.690920000000002,23.0204304288
2021-06-24,6-2021,3403434,5029913-13,21039691,7,8871292-92,560.0,941.92,0.02191,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,12.269599999999999,0.3397446350592,0.0,0.0,23.395673279999997,23.735417915059198
2021-06-24,6-2021,3403434,5029913-13,21039691,8,892273-73,700.0,982.66,0.033,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,23.1,0.6396378912,0.0,0.0,44.04708000000001,44.68671789120001
2021-06-24,6-2021,3403434,5029913-13,21039691,9,895956-56,560.0,757.79,0.0178,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,9.968,0.276013441536,0.0,0.0,19.0069824,19.282995841536
2021-06-24,6-2021,3403434,5029913-13,21039691,10,897785-85,560.0,708.23,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,10.64,0.29462108928,0.0,0.0,20.288352000000003,20.582973089280003
2021-06-24,6-2021,3403434,5029913-13,21039691,11,905470-70,500.0,727.15,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,16.0,0.443039232,0.0,0.0,30.5088,30.951839232
2021-06-24,6-2021,3403434,5029913-13,21039691,12,935588-88,560.0,1650.15,0.03488,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,19.5328,0.5408622944256001,0.0,0.0,37.24514304,37.7860053344256
2021-06-24,6-2021,3403434,5029913-13,21039691,13,944021-21,560.0,1657.26,0.01053,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,5.8968,0.1632821089536,0.0,0.0,11.244018239999999,11.4073003489536
2021-06-24,6-2021,3403434,5029913-13,21039691,14,964765-65,560.0,697.59,0.01988,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,11.1328,0.30826669762560005,0.0,0.0,21.22802304,21.5362897376256
2021-06-24,6-2021,3403434,5029913-13,21039691,16,982898-98,1200.0,4249.32,0.05689,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,68.268,1.8903376431360002,0.0,0.0,130.1734224,132.063760043136
2021-06-24,6-2021,3403434,5029913-13,21039691,17,8871562-62,560.0,651.56,0.04395,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,24.612000000000002,0.6815050986240001,0.0,0.0,46.930161600000005,47.611666698624006
2021-06-24,6-2021,3403434,5029913-13,21039691,19,937508-08,260.0,792.45,0.139,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,36.14,1.0007148652800002,0.0,0.0,68.911752,69.91246686528001
2021-06-24,6-2021,3403434,5029913-13,21039691,20,937513-13,288.0,715.71,0.109,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,31.392,0.8692429731839999,0.0,0.0,59.858265599999996,60.727508573184
2021-06-24,6-2021,3403434,5029913-13,21039691,21,841800-00,400.0,1626.4,0.185,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,74.0,2.049056448,0.0,0.0,141.1032,143.15225644799997
2021-06-25,6-2021,3403434,5340672-72,21002162,1,952547-47,3600.0,2772.0,0.0368,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,132.48,1.05170890752,0.0,1.7169408,0.0,2.76864970752
2021-06-25,6-2021,3403434,5340672-72,21002162,2,8949591-91,6000.0,2940.0,0.0474,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,284.4,2.2577446656,0.0,3.685824,0.0,5.943568665600001
2021-06-25,6-2021,3403434,5340672-72,21002249,1,952547-47,3600.0,2772.0,0.0368,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,132.48,1.05170890752,0.0,1.7169408,0.0,2.76864970752
2021-06-25,6-2021,3403434,5340672-72,21002249,2,8949591-91,6000.0,2940.0,0.0474,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,284.4,2.2577446656,0.0,3.685824,0.0,5.943568665600001
2021-06-25,6-2021,3403434,5340672-72,21002368,1,837396-96,2800.0,1148.0,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,81.2,0.6446162688000001,0.0,1.0523520000000002,0.0,1.6969682688000003
2021-06-25,6-2021,3403434,5340672-72,21002368,2,8805374-74,4320.0,3196.8,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,336.09599999999995,2.6681397719039994,0.0,4.35580416,0.0,7.023943931903999
2021-06-25,6-2021,3403434,5340672-72,21002368,3,8969961-61,7000.0,7560.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,687.68,5.45923295232,0.0,8.9123328,0.0,14.371565752319999
2021-06-28,6-2021,3403434,5002915-15,21024888,1,8308591-91,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,2,8308601-01,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,3,8308611-11,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,4,8308581-81,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,5,8308621-21,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,6,830864-64,10.0,13.83,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.547599999999999,0.04025401466879992,0.0,0.0,0.7589735999999987,0.7992276146687987
2021-06-28,6-2021,3403434,5002915-15,21024888,7,830863-63,10.0,13.83,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.547599999999999,0.04025401466879992,0.0,0.0,0.7589735999999987,0.7992276146687987
2021-06-28,6-2021,3403434,5002915-15,21024888,8,830865-65,10.0,13.83,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.547599999999999,0.04025401466879992,0.0,0.0,0.7589735999999987,0.7992276146687987
2021-06-28,6-2021,3403434,5002915-15,21024888,9,9126711-11,20.0,35.8,0.1341999999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,2.683999999999998,0.19730053939199987,0.0,0.0,3.7200239999999978,3.9173245393919975
2021-06-28,6-2021,3403434,5002915-15,21024888,10,949871-71,20.0,15.07,0.0349,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.698,0.05130990182399999,0.0,0.0,0.967428,1.018737901824
2021-06-28,6-2021,3403434,5002915-15,21024888,11,949869-69,20.0,27.38,0.0599,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,1.198,0.08806484582399998,0.0,0.0,1.660428,1.7484928458239999
2021-06-28,6-2021,3403434,5002915-15,21024888,12,982861-61,20.0,12.75,0.02271,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.45420000000000005,0.0333881911296,0.0,0.0,0.6295212000000001,0.6629093911296001
2021-06-28,6-2021,3403434,5002915-15,21024888,13,982862-62,20.0,12.75,0.02271,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.45420000000000005,0.0333881911296,0.0,0.0,0.6295212000000001,0.6629093911296001
2021-06-28,6-2021,3403434,5002915-15,21024888,14,802797-97,20.0,17.48,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.64,0.04704632832,0.0,0.0,0.8870400000000002,0.9340863283200002
2021-06-28,6-2021,3403434,5002915-15,21024888,15,802798-98,20.0,17.48,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.64,0.04704632832,0.0,0.0,0.8870400000000002,0.9340863283200002
2021-06-28,6-2021,3403434,5002915-15,21024888,16,802796-96,20.0,17.48,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.64,0.04704632832,0.0,0.0,0.8870400000000002,0.9340863283200002
2021-06-28,6-2021,3403434,5002915-15,21024888,17,8957921-21,20.0,13.23,0.0200799999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.401599999999998,0.02952157102079985,0.0,0.0,0.5566175999999973,0.5861391710207972
2021-06-28,6-2021,3403434,5002915-15,21024888,18,943437-37,20.0,30.8,0.05568,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,1.1136,0.08186061127679999,0.0,0.0,1.5434496,1.6253102112767999
2021-06-28,6-2021,3403434,5002915-15,21024888,19,872726-26,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,20,872721-21,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,21,872725-25,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.22190000000000001,0.0163118441472,0.0,0.0,0.3075534000000001,0.3238652441472001
2021-06-28,6-2021,3403434,5002915-15,21024888,22,872723-23,10.0,13.83,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,0.547599999999999,0.04025401466879992,0.0,0.0,0.7589735999999987,0.7992276146687987
